track,raceNumber,year,type,fin,st,num,driver,sponsor,C/E/T,laps,money,status,led,pts,ledPts,ledMostPts,polePoints,atp,atp25,xPtsATP,xPtsATP25,xPts,passesFor,passesAgainst,lapOneChange,inTopFive,fastLapRank,date
Long Beach,3,2011,street,2,12,6,Ryan Briscoe,Penske Truck Rentals   (Roger Penske),D/H/F,85,25000,running,35,42,1,,,,,,,1,,,,,,4/17/2011
Long Beach,3,2011,street,3,7,10,Dario Franchitti,Target   (Chip Ganassi),D/H/F,85,20000,running,0,35,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,4,11,6,James Hinchcliffe,Sprott   (Newman-Haas Racing),D/H/F,85,15000,running,0,32,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,5,9,77,Alex Tagliani,Bowers & Wilkins at Magnolia   (Sam Schmidt),D/H/F,85,10000,running,4,30,1,,,,,,,1,,,,,,4/17/2011
Long Beach,3,2011,street,6,4,2,Oriol Servia,Telemundo   (Newman-Haas Racing),D/H/F,85,,running,0,28,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,7,20,7,Danica Patrick,GoDaddy.com   (Andretti Autosport),D/H/F,85,,running,0,26,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,8,10,82,Tony Kanaan,GEICO / Lotus   (KV Racing Technology),D/H/F,85,,running,0,24,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,9,13,14,Vitor Meira,ABC Supply Co.   (A.J. Foyt),D/H/F,85,,running,0,22,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,10,1,12,Will Power,Verizon   (Roger Penske),D/H/F,85,,running,29,21,1,,,,,,,1,,,,,,4/17/2011
Long Beach,3,2011,street,11,19,17,Raphael Matos,Automatic Fire Sprinklers   (AFS Racing),D/H/F,85,,running,0,19,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,12,6,3,Helio Castroneves,Auto Club of Southern California   (Roger Penske),D/H/F,85,,running,0,18,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,13,16,38,Graham Rahal,Service Central   (Chip Ganassi),D/H/F,85,,running,0,17,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,14,15,34,Sebastian Saavedra,Bogota Es Mundial   (Eric Bachelart),D/H/F,85,,running,0,16,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,15,23,18,James Jakes,Acorn Stairlifts   (Dale Coyne),D/H/F,85,,running,0,15,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,16,25,8,Paul Tracy,Ralph's Grocery   (Dragon Racing),D/H/F,85,,running,0,14,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,17,27,4,J.R. Hildebrand,National Guard   (Panther Racing),D/H/F,85,,running,0,13,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,18,8,9,Scott Dixon,Target   (Chip Ganassi),D/H/F,84,,running,1,12,1,,,,,,,1,,,,,,4/17/2011
Long Beach,3,2011,street,19,26,24,Ana Beatriz,Ipiranga   (Dreyer & Reinbold Racing),D/H/F,83,,running,0,12,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,20,18,78,Simona de Silvestro,Nuclear Clean Air Energy   (Keith Wiggins),D/H/F,82,,running,0,12,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,21,22,5,Takuma Sato,With You Japan / Lotus / Panasonic   (KV Racing Technology),D/H/F,81,,running,0,12,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,22,5,22,Justin Wilson,Z-Line Designs   (Dreyer & Reinbold Racing),D/H/F,78,,running,0,12,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,23,2,28,Ryan Hunter-Reay,DHL / Sun Drop Citrus Soda   (Andretti Autosport),D/H/F,72,,gearbox,2,12,1,,,,,,,1,,,,,,4/17/2011
Long Beach,3,2011,street,24,24,83,Charlie Kimball,Levemir & NovoLog FlexPen   (Chip Ganassi),D/H/F,66,,electronics,0,12,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,25,17,59,E.J. Viso,PDVSA / Lotus   (KV Racing Technology),D/H/F,59,,crash,0,10,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,26,14,26,Marco Andretti,Venom Energy   (Andretti Autosport),D/H/F,37,,steering rack,0,10,0,,,,,,,0,,,,,,4/17/2011
Long Beach,3,2011,street,27,21,19,Sebastien Bourdais,Boy Scouts of America   (Dale Coyne),D/H/F,27,,crash,0,10,0,,,,,,,0,,,,,,4/17/2011
Brazil,4,2011,street,1,1,12,Will Power,Verizon   (Roger Penske),D/H/F,55,35000,running,32,53,1,,,,,,,1,,,,,,5/1/2011
Brazil,4,2011,street,2,5,38,Graham Rahal,Service Central   (Chip Ganassi),D/H/F,55,25000,running,0,40,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,3,4,6,Ryan Briscoe,Penske Logistics   (Roger Penske),D/H/F,55,20000,running,0,35,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,4,6,10,Dario Franchitti,Kellogg's   (Chip Ganassi),D/H/F,55,15000,running,0,32,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,5,16,2,Oriol Servia,Telemundo   (Newman-Haas Racing),D/H/F,55,10000,running,0,30,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,6,9,27,Mike Conway,Window World Cares   (Andretti Autosport),D/H/F,55,,running,0,28,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,7,8,22,Justin Wilson,HP   (Dreyer & Reinbold Racing),D/H/F,55,,running,0,26,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,8,10,5,Takuma Sato,With You Japan / Lotus / Panasonic   (KV Racing Technology),D/H/F,55,,running,23,24,1,,,,,,,1,,,,,,5/1/2011
Brazil,4,2011,street,9,11,6,James Hinchcliffe,Sprott   (Newman-Haas Racing),D/H/F,55,,running,0,22,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,10,22,4,J.R. Hildebrand,National Guard   (Panther Racing),D/H/F,55,,running,0,20,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,11,23,34,Sebastian Saavedra,Bogota Es Mundial   (Eric Bachelart),D/H/F,55,,running,0,19,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,12,3,9,Scott Dixon,Target   (Chip Ganassi),D/H/F,55,,running,0,18,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,13,26,59,E.J. Viso,PDVSA / Lotus   (KV Racing Technology),D/H/F,55,,running,0,17,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,14,15,26,Marco Andretti,Venom Energy   (Andretti Autosport),D/H/F,55,,running,0,16,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,15,24,18,James Jakes,VisitOrlando.com   (Dale Coyne),D/H/F,55,,running,0,15,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,16,18,83,Charlie Kimball,Levemir & NovoLog FlexPen   (Chip Ganassi),D/H/F,54,,running,0,14,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,17,14,14,Vitor Meira,ABC Supply Co.   (A.J. Foyt),D/H/F,53,,running,0,13,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,18,2,28,Ryan Hunter-Reay,DHL / Sun Drop Citrus Soda   (Andretti Autosport),D/H/F,50,,running,0,12,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,19,20,77,Alex Tagliani,Bowers & Wilkins at Magnolia   (Sam Schmidt),D/H/F,48,,running,0,12,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,20,13,78,Simona de Silvestro,Nuclear Clean Air Energy   (Keith Wiggins),D/H/F,46,,running,0,12,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,21,7,3,Helio Castroneves,Itaipava   (Roger Penske),D/H/F,46,,running,0,12,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,22,21,82,Tony Kanaan,Itaipava / Lotus   (KV Racing Technology),D/H/F,46,,running,0,12,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,23,17,7,Danica Patrick,GoDaddy.com   (Andretti Autosport),D/H/F,46,,running,0,12,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,24,25,24,Ana Beatriz,Ipiranga   (Dreyer & Reinbold Racing),D/H/F,31,,gearbox,0,12,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,25,19,17,Raphael Matos,Automatic Fire Sprinklers / Nova Schin   (AFS Racing),D/H/F,28,,crash,0,10,0,,,,,,,0,,,,,,5/1/2011
Brazil,4,2011,street,26,12,19,Sebastien Bourdais,Boy Scouts of America   (Dale Coyne),D/H/F,20,,crash,0,10,0,,,,,,,0,,,,,,5/1/2011
Indianapolis,5,2011,oval,1,6,98,Dan Wheldon,William Rast / Curb / Big Machine   (Bryan Herta / Curb-Agajanian),D/H/F,200,2567225,running,1,59,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,2,12,4,J.R. Hildebrand,National Guard   (Panther Racing),D/H/F,200,1064895,running,7,44,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,3,29,38,Graham Rahal,Service Central   (Chip Ganassi),D/H/F,200,646945,running,6,38,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,4,22,82,Tony Kanaan,GEICO / Lotus   (KV Racing Technology),D/H/F,200,438745,running,0,36,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,5,2,9,Scott Dixon,Target   (Chip Ganassi),D/H/F,200,519345,running,73,45,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,6,3,2,Oriol Servia,CDW / Telemundo   (Newman-Haas Racing),D/H/F,200,364845,running,18,40,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,7,14,30,Bertrand Baguette,RACB / Aspria RLL Special   (Rahal-Letterman-Lanigan Racing),D/H/F,200,256255,running,11,30,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,8,21,7,Tomas Scheckter,Redline Extreme / Circle K   (KV Racing Technology),D/H/F,200,253805,running,0,28,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,9,27,26,Marco Andretti,Venom Energy   (Andretti Autosport),D/H/F,200,311245,running,0,25,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,10,25,7,Danica Patrick,GoDaddy.com   (Andretti Autosport),D/H/F,200,321745,running,10,23,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,11,8,67,Ed Carpenter,Dollar General   (Sarah Fisher Racing),D/H/F,200,251655,running,3,26,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,12,9,10,Dario Franchitti,Target   (Chip Ganassi),D/H/F,200,369695,running,51,24,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,13,28,83,Charlie Kimball,Levemir & NovoLog FlexPen   (Chip Ganassi),D/H/F,199,251555,running,0,20,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,14,5,12,Will Power,Verizon   (Roger Penske),D/H/F,199,318745,running,0,26,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,15,11,14,Vitor Meira,ABC Supply Co.   (A.J. Foyt),D/H/F,199,306745,running,0,19,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,16,19,22,Justin Wilson,Z-Line Designs   (Dreyer & Reinbold Racing),D/H/F,199,309995,running,0,18,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,17,16,3,Helio Castroneves,Shell V-Power / Pennzoil Ultra   (Roger Penske),D/H/F,199,320245,running,0,17,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,18,7,44,Buddy Rice,Fuzzy's Vodka   (Panther Racing),D/H/F,198,252805,running,0,20,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,19,30,19,Alex Lloyd,Boy Scouts of America   (Dale Coyne),D/H/F,198,254805,running,0,15,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,20,31,36,Pippa Mann,Conquest Racing   (Eric Bachelart),D/H/F,198,251555,running,0,15,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,21,32,24,Ana Beatriz,Ipiranga   (Dreyer & Reinbold Racing),D/H/F,197,306745,running,0,15,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,22,17,43,John Andretti,Window World   (Richard Petty-Andretti Autosp.),D/H/F,197,251305,running,0,16,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,23,33,41,Ryan Hunter-Reay,ABC Supply Co. / DHL / Sun Drop   (A.J. Foyt),D/H/F,197,252805,running,0,12,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,24,15,11,Davey Hamilton,HP   (Dreyer & Reinbold Racing),D/H/F,193,251305,running,0,16,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,25,24,23,Paul Tracy,Wix Filters   (Dreyer & Reinbold Racing),D/H/F,175,252805,running,0,13,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,26,4,99,Townsend Bell,Herbalife   (Sam Schmidt),D/H/F,157,252805,crash,0,21,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,27,26,6,Ryan Briscoe,IZOD   (Roger Penske),D/H/F,157,356745,crash,0,13,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,28,1,77,Alex Tagliani,Bowers & Wilkins at Magnolia   (Sam Schmidt),D/H/F,147,492245,crash,20,25,1,,,,,,,1,,,,,,5/29/2011
Indianapolis,5,2011,oval,29,13,6,James Hinchcliffe,Sprott   (Newman-Haas Racing),D/H/F,99,256305,crash,0,14,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,30,20,88,Jay Howard,Service Central   (Keith Wiggins),D/H/F,60,251555,crash,0,14,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,31,23,78,Simona de Silvestro,Nuclear Clean Air Energy   (Keith Wiggins),D/H/F,44,311745,handling,0,14,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,32,18,59,E.J. Viso,PDVSA / Lotus   (KV Racing Technology),D/H/F,27,306745,crash,0,14,0,,,,,,,0,,,,,,5/29/2011
Indianapolis,5,2011,oval,33,10,5,Takuma Sato,With You Japan / Lotus / Mona Vie / Panasonic   (KV Racing Technology),D/H/F,20,310245,crash,0,14,0,,,,,,,0,,,,,,5/29/2011
Texas,6,2011,oval,1,2,10,Dario Franchitti,Huggies   (Chip Ganassi),D/H/F,114,17500,running,110,27,1,,,,,,,1,,,,,,6/11/2011
Texas,6,2011,oval,2,7,9,Scott Dixon,Target   (Chip Ganassi),D/H/F,114,12500,running,1,20,1,,,,,,,1,,,,,,6/11/2011
Texas,6,2011,oval,3,3,12,Will Power,Verizon   (Roger Penske),D/H/F,114,10000,running,0,18,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,4,1,77,Alex Tagliani,Bowers & Wilkins at Magnolia   (Sam Schmidt),D/H/F,114,7500,running,1,17,1,,,,,,,1,,,,,,6/11/2011
Texas,6,2011,oval,5,4,5,Takuma Sato,With You Japan / Lotus / Panasonic   (KV Racing Technology),D/H/F,114,5000,running,0,15,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,6,9,6,Ryan Briscoe,Guidepoint Systems   (Roger Penske),D/H/F,114,,running,0,14,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,7,19,59,E.J. Viso,PDVSA / Lotus   (KV Racing Technology),D/H/F,114,,running,0,13,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,8,12,14,Vitor Meira,ABC Supply Co.   (A.J. Foyt),D/H/F,114,,running,1,12,1,,,,,,,1,,,,,,6/11/2011
Texas,6,2011,oval,9,20,38,Graham Rahal,Service Central   (Chip Ganassi),D/H/F,114,,running,0,11,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,10,13,3,Helio Castroneves,AAA Insurance   (Roger Penske),D/H/F,114,,running,1,10,1,,,,,,,1,,,,,,6/11/2011
Texas,6,2011,oval,11,6,82,Tony Kanaan,GEICO / Lotus   (KV Racing Technology),D/H/F,114,,running,0,9,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,12,21,8,Paul Tracy,Motegi Wheels   (Dragon Racing),D/H/F,114,,running,0,9,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,13,23,26,Marco Andretti,Venom Energy   (Andretti Autosport),D/H/F,113,,running,0,8,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,14,25,19,Alex Lloyd,Boy Scouts of America   (Dale Coyne),D/H/F,113,,running,0,8,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,15,28,88,Jay Howard,Service Central   (Keith Wiggins),D/H/F,113,,running,0,7,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,16,10,7,Danica Patrick,GoDaddy.com   (Andretti Autosport),D/H/F,113,,running,0,7,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,17,27,22,Justin Wilson,Z-Line Designs   (Dreyer & Reinbold Racing),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,18,5,67,Ed Carpenter,Dollar General   (Sarah Fisher),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,19,16,28,Ryan Hunter-Reay,DHL / Sun Drop Citrus Soda / Snapple   (Andretti Autosport),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,20,15,6,James Hinchcliffe,Sprott   (Newman-Haas Racing),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,21,14,2,Oriol Servia,Telemundo   (Newman-Haas Racing),D/H/F,112,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,22,24,24,Ana Beatriz,Ipiranga   (Dreyer & Reinbold Racing),D/H/F,112,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,23,11,4,J.R. Hildebrand,National Guard   (Panther Racing),D/H/F,112,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,24,22,27,Mike Conway,Hire Heroes USA / Dr. Pepper / 7-Eleven / DHL   (Andretti Autosport),D/H/F,112,,running,0,6,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,25,30,18,James Jakes,Acorn Stairlifts   (Dale Coyne),D/H/F,112,,running,0,5,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,26,29,78,Simona de Silvestro,Nuclear Clean Air Energy   (Keith Wiggins),D/H/F,111,,running,0,5,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,27,18,11,Davey Hamilton,HP Everybody On   (Dreyer & Reinbold Racing),D/H/F,109,,running,0,5,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,28,26,34,Sebastian Saavedra,Bogota Es Mundial   (Eric Bachelart),D/H/F,97,,running,0,5,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,29,8,99,Wade Cunningham,Creatherm   (Sam Schmidt),D/H/F,92,,crash,0,5,0,,,,,,,0,,,,,,6/11/2011
Texas,6,2011,oval,30,17,83,Charlie Kimball,Levemir & NovoLog FlexPen   (Chip Ganassi),D/H/F,91,,crash,0,5,0,,,,,,,0,,,,,,6/11/2011
Texas,7,2011,oval,1,3,12,Will Power,Verizon   (Roger Penske),D/H/F,114,17500,running,68,27,1,,,,,,,1,,,,,,6/12/2011
Texas,7,2011,oval,2,18,9,Scott Dixon,Target   (Chip Ganassi),D/H/F,114,12500,running,1,20,1,,,,,,,1,,,,,,6/12/2011
Texas,7,2011,oval,3,12,6,Ryan Briscoe,Guidepoint Systems   (Roger Penske),D/H/F,114,10000,running,3,18,1,,,,,,,1,,,,,,6/12/2011
Texas,7,2011,oval,4,6,3,Helio Castroneves,AAA Insurance   (Roger Penske),D/H/F,114,7500,running,1,16,1,,,,,,,1,,,,,,6/12/2011
Texas,7,2011,oval,5,1,82,Tony Kanaan,GEICO / Lotus   (KV Racing Technology),D/H/F,114,5000,running,39,15,1,,,,,,,1,,,,,,6/12/2011
Texas,7,2011,oval,6,27,26,Marco Andretti,Venom Energy   (Andretti Autosport),D/H/F,114,,running,0,14,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,7,28,10,Dario Franchitti,Huggies   (Chip Ganassi),D/H/F,114,,running,0,13,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,8,20,7,Danica Patrick,GoDaddy.com   (Andretti Autosport),D/H/F,114,,running,0,12,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,9,5,28,Ryan Hunter-Reay,DHL / Sun Drop Citrus Soda / Snapple   (Andretti Autosport),D/H/F,114,,running,0,11,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,10,29,59,E.J. Viso,PDVSA / Lotus   (KV Racing Technology),D/H/F,114,,running,2,10,1,,,,,,,1,,,,,,6/12/2011
Texas,7,2011,oval,11,7,14,Vitor Meira,ABC Supply Co.   (A.J. Foyt),D/H/F,114,,running,0,9,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,12,25,5,Takuma Sato,With You Japan / Lotus / Panasonic   (KV Racing Technology),D/H/F,113,,running,0,9,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,13,14,8,Paul Tracy,Motegi Wheels   (Dragon Racing),D/H/F,113,,running,0,8,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,14,16,77,Alex Tagliani,Bowers & Wilkins at Magnolia   (Sam Schmidt),D/H/F,113,,running,0,8,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,15,17,2,Oriol Servia,Telemundo   (Newman-Haas Racing),D/H/F,113,,running,0,7,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,16,10,67,Ed Carpenter,Dollar General   (Sarah Fisher),D/H/F,113,,running,0,7,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,17,26,27,Mike Conway,Hire Heroes USA / Dr. Pepper / 7-Eleven / DHL   (Andretti Autosport),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,18,21,4,J.R. Hildebrand,National Guard   (Panther Racing),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,19,9,6,James Hinchcliffe,Sprott   (Newman-Haas Racing),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,20,13,88,Jay Howard,Service Central   (Keith Wiggins),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,21,30,22,Justin Wilson,Z-Line Designs   (Dreyer & Reinbold Racing),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,22,15,24,Ana Beatriz,Ipiranga   (Dreyer & Reinbold Racing),D/H/F,113,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,23,8,83,Charlie Kimball,Levemir & NovoLog FlexPen   (Chip Ganassi),D/H/F,112,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,24,19,19,Alex Lloyd,Boy Scouts of America   (Dale Coyne),D/H/F,112,,running,0,6,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,25,24,11,Davey Hamilton,HP Everybody On   (Dreyer & Reinbold Racing),D/H/F,112,,running,0,5,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,26,2,99,Wade Cunningham,Bowers & Wilkins at Magnolia   (Sam Schmidt),D/H/F,112,,running,0,5,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,27,22,78,Simona de Silvestro,Nuclear Clean Air Energy   (Keith Wiggins),D/H/F,111,,running,0,5,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,28,23,18,James Jakes,Acorn Stairlifts   (Dale Coyne),D/H/F,111,,running,0,5,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,29,11,34,Sebastian Saavedra,Bogota Es Mundial   (Eric Bachelart),D/H/F,111,,running,0,5,0,,,,,,,0,,,,,,6/12/2011
Texas,7,2011,oval,30,4,38,Graham Rahal,Service Central   (Chip Ganassi),D/H/F,104,,fuel pump,0,5,0,,,,,,,0,,,,,,6/12/2011
Milwaukee,8,2011,oval,1,1,10,Dario Franchitti,Downy   (Chip Ganassi),D/H/F,225,35000,running,161,53,1,,,,,,,1,,,,,,6/19/2011
Milwaukee,8,2011,oval,2,12,38,Graham Rahal,Service Central   (Chip Ganassi),D/H/F,225,25000,running,0,40,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,3,10,2,Oriol Servia,Telemundo   (Newman-Haas Racing),D/H/F,225,20000,running,0,35,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,4,17,12,Will Power,Verizon   (Roger Penske),D/H/F,225,15000,running,0,32,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,5,15,7,Danica Patrick,GoDaddy.com   (Andretti Autosport),D/H/F,225,10000,running,0,30,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,6,16,6,James Hinchcliffe,Sprott   (Newman-Haas Racing),D/H/F,225,,running,0,28,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,7,3,9,Scott Dixon,Target   (Chip Ganassi),D/H/F,225,,running,0,26,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,8,5,5,Takuma Sato,With You Japan / Lotus / Panasonic   (KV Racing Technology),D/H/F,225,,running,0,24,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,9,2,3,Helio Castroneves,Guidepoint Systems   (Roger Penske),D/H/F,225,,running,31,22,1,,,,,,,1,,,,,,6/19/2011
Milwaukee,8,2011,oval,10,13,22,Justin Wilson,Dad's Root Beer   (Dreyer & Reinbold Racing),D/H/F,225,,running,0,20,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,11,8,6,Ryan Briscoe,Transitions Adaptive Lenses   (Roger Penske),D/H/F,225,,running,0,19,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,12,20,27,Mike Conway,DHL / Sun Drop Citrus Soda   (Andretti Autosport),D/H/F,225,,running,0,18,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,13,9,26,Marco Andretti,Venom Energy   (Andretti Autosport),D/H/F,225,,running,0,17,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,14,21,83,Charlie Kimball,Levemir & NovoLog FlexPen   (Chip Ganassi),D/H/F,224,,running,0,16,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,15,23,18,James Jakes,Acorn Stairlifts   (Dale Coyne),D/H/F,223,,running,0,15,0,,,,,,,0,,,,,,6/19/2011
Milwaukee,8,2011,oval,16,25,67,Ed Carpenter,Direct Supply   (Sarah Fisher),D/H/F,223,,running,0,14,0,,,,,,,0,,,,,,6/19/2011
